text,true_label,pred_label,probability
white bitch think miley cyrus httptcolffyhvcna,1,1,0.9375955005754578
bitch said shell something strange change,1,1,0.9222080584176295
rt slbgngeddie whitethunduh bitch spoil,1,1,0.9962355651963853
rt imsledgren looking thru yearbook dont think ive done since graduationthis book got hoe as nigga forgot,1,1,0.9802958732729244
im hoe,1,1,0.9864718445693168
rt lljono krhymez go home bitch,1,1,0.9583005061739029
im sippin hot tea bitch,1,1,0.9820945770247372
rt toyamiani reason called jesus monkey knew color farrakhanthetime,1,0,0.12453780559908287
dont mind gay people flamboyant hey look ima faggot kinda gay annoy bruh play wit ya booty peace ion care,1,1,0.9575469845012259
bahaha karma bitch,1,1,0.9795044276136179
fuck bitch,1,1,0.9999843251314865
he trash tho dimejii million naira want song wizkid httptconsxaacjjg via naijaxclusive,0,0,0.12311288370074724
yall take note aint never tornado colored folk live,0,0,0.4519808491109454
rt materialgurlxo leave ya man dead broke bitch rap nigga hoe shit,1,1,0.9997558502957702
rt washingtonpost china bird flu outbreak good sign bad sign bad sign httptcovngsmw,0,0,0.04871817197908577
snortcourt tripleaaayy callen jbake ape,0,0,0.02565067403148569
rt jihadistjoe muslim military honour whatsoever sub human savage slaughter unarmed men woman amp child http,1,0,0.1135537821454598
whatever im going concert todayi cant little bitch right,1,1,0.9714990624540122
rt younngmel fuck half bitch mount rainier fuck wit,1,1,0.9998315433166901
dont play emotion rt bjayblast gotta make blat plash get back hoe gone,1,1,0.9030334639146239
rt alexalfarkh im pussy,1,1,0.9913868939084739
minute bitch left nigga hoe forgot like neva met nigga,1,1,0.9987627218175458
rt klttykllla isthatjamesbond bluntsnextdoor good pussy nigga like httptcouyrzxxnm funniest thing ive ever seen,1,1,0.9567447869349573
please dnt take picture please dnt take picture especially jewelry man hoe vicious,1,1,0.6456732414783112
orangeone steveworksyoubiggest liar ever republican teabagger asshats like stockboy pinoccio,1,0,0.204628834553387
bitch come amp go ya know,1,1,0.9966766867970456
laneishaaaa thompsonera pretty boy face awee thanks faggot,1,1,0.875633230704483
wanna around bitch amp fun,1,1,0.9102443305876904
nigga fall love evil bitch turn back friend cool tho,1,1,0.9544223598228503
early bitch driving denton omg move already,0,1,0.9562312923125121
first tbt best drunkest yankee game ever wherescolman everclear httptcopknlcylu,0,0,0.013198398299357237
yeathtsmybitch trash,1,0,0.006834892601256791
reason always assume guy act like truck tiny dick haha fag,1,1,0.8575480835723868
love amp day remind birth control important later life miss baby bird come home somehoee,0,0,0.2316725252880984
look like ho look like yes look like nickiminaj,1,0,0.41893777875038707
elaineeespinoza youre bitch,1,1,0.9971147475597913
mickeyblowsyourmind want skype group bunch offensive new york city queer folk httptcobpgdvsqd,1,0,0.38978887924888145
rt amoz drinking last drop washing teapot haiku mijikai,0,0,0.24710423514861113
one thing always tell lor cousin big cousin bitch ampamp niggah u always gonna good regardless,1,1,0.973511657188568
seriously care color somebody make huge faggot book,1,1,0.8304289507921422
like dont play bitch,1,1,0.9457868145434118
bshiznitt italianmontana wtf bitch seen without,1,1,0.9355152549283673
rt ariluvsall niccas yall need life money pussy hobby sum guidance bunch petty miserable dick n booty as boy,1,1,0.9951830420001931
yay like jacob colored layout,0,0,0.07175738716765728
abel cuauhtli bruh im blanket like bitch right,1,1,0.9952436220057994
ampowerblog incessant whining like worthless little bitch funniest thing happened weekend man,1,1,0.9097259555307916
wasnt gon get bacc bitch outta fuccing mind,1,1,0.9932030093531519
hauntingilinsky sorryimalex bc taylorcaniff trash would lie told he real,0,0,0.17423338588500087
rt asialacap viridoesitt asialacap face damn flawless know pussy taste like peach life goal lmfaooooooo,1,1,0.9747594620881327
barackobama glad brought kid home fucked face ucmj dont care taliban pussy really,1,1,0.9464586360333149
rt callmerenee beat tho bitch im trying bone,1,1,0.9464838993409745
rt blasianbytch graceishuman rhiannonrevolts yellow face,0,0,0.032778102114284495
rt dragonflyjonez might hoe stroll joke aside rt toolivemilz dej loaf dress like jerome h,1,1,0.8603237706910755
rt peeabut dear god make bird fly far far far away,0,0,0.06825025770123369
yo hoe get slayed,1,1,0.9841872170260584
rt cokvne fuck twerking bitch cook,1,1,0.9960175390089288
take yo bitch dinner date paint face,1,1,0.9556771715627267
wassupbeama lol bitch nigga ima get gay homies,1,1,0.9968663028266099
sick watching yankee game,0,0,0.014837882349846801
goldiemack hoe told gonna chop dick baltimore,1,1,0.9705687953724198
scottferrall howardstern photo kate upton cheer yankee last night game httptcoqsvyrhudu,0,0,0.01881994390237307
bit donovan got dvd droppin realmacdatfee see ya lha bitch,1,1,0.9882031866287929
rt iameviltebow man order inch sandwich subway pussy bitch fact,1,1,0.9897909872939118
class still drunk last night broad presentation chipotle bitch live tease feedme,1,1,0.935041199771325
new local mall wasnt ghetto,1,0,0.08073089876848617
hugh heffner gonna life support still gettin pussy,1,1,0.9865453930194807
place ever ask drive rave show fucking bitch,1,1,0.9917307140189132
like god damn dirty bitch,1,1,0.990174821093417
one thing im loyal nicca,1,1,0.6584647770245244
really bitch youre trying make difference someone else intentionally make point make feel like shit,1,1,0.9453899290695594
danellep going full retard right smh,1,1,0.8408904449485525
alliebruner stop mean bitch,1,1,0.9988651914022504
probably go clean nasty pussy worry wtf im,1,1,0.9540598142955554
rt drettab hate sideline hoe yall got much courage,1,1,0.9624564556053891
u aint hoe get trap hoooouusssee,1,1,0.9763490111956911
mashed potato string bean yellow rice chicken,0,0,0.025369591063705472
thatboyado didnt even catch pussy,1,1,0.967170126693254
equallydestruct lmao dont fight dont know ghetto as school dude highly doubt since dont give fuck,1,1,0.8283526993917598
bae gettin nip pierced,1,0,0.36121043236638295
swamper happy happy helloween helloween whoa oh whoa ho helloweenorg httptcotwjeexqty,0,0,0.20791382481249257
hate hashtag activism lie think trash,0,0,0.31552260073534366
rt antijokejamal honk horn second light turn green shut car lay hood feed bird fo,0,0,0.12401180758942595
iamshiraq whereyohussleat u got hoe tho werd,1,1,0.9320748801925512
rt datsjaygrant cant like let miss ya sometimes bitch take overboard shit said give time miss yo as,1,1,0.9971041998031657
yankee went gold cruz sound upper lower body strength hmm hr hitter wont say word,0,0,0.05463885736629368
sayin hoe rt pufntrees sole fuck u bitch,1,1,0.9962989947818907
rt lldebbie im bitch whatever,1,1,0.9932248311651757
dad friend telling dad got good pussy last night good lay real bummer,1,1,0.8731869543279086
chick badder basic bitch,1,1,0.9847024077355895
ohaistepj smelly hater bitch,1,1,0.996320261650358
imaasshole imtoomuch myassholesowet gon call nigger fuck wrong,1,1,0.9826012684260763
rt chickengeorge deadtakemechina rt peagles ur fuckin pussy stank u really good friend ht,1,1,0.9479889739250752
bitch im bout get damn flu shotion care free,1,1,0.9875178102570205
selfmadeeyg wya bitch,1,1,0.9999999999997478
meant bitch nigga,1,1,0.9986648898994392
alammus wesideconnect arbitrarydesign damnjehu michaelsayeth fellow anarchist quit vagina p like jr high bitch,1,1,0.9084727067608219
better play part bitch dont smart bitch cuz might change heart,1,1,0.9891534076948342
rt taxstone woman revenge man hoe,1,1,0.8655174025907069
rt lilduval bitch get follower shes bos starting boutique wearing shade public,1,1,0.8596021496089198
lmaoooooo eat goal faggot gezus,1,1,0.84826910456829
apache mm round turn jihadis tomato soup markrothschild rockprincess nofear lanna,1,0,0.07827099701106464
almost stepped bird running around floor ah creepy,0,0,0.10065692393573748
guy definition white trash,1,1,0.5952837031763405
gonna straight hip check next hillbilly try apply term derecho runofthemill thunderstorm wvwx,1,0,0.38126708152225486
rt leeniepunkin man fuck flappy bird httptcoqkkwyvfc,1,0,0.24117418863872467
people play roleplayinggames human filth dont deserve respect youd give mosquito theyre soulless gutter trash,1,0,0.21927426500288466
rt xjimbo multi till die bitch believe,1,1,0.921405020793004
rt belong self esteem two level im worthless piece shit deserves love bow bitch,1,1,0.9500174336008036
got spanish bitch name nina paranoid,1,1,0.9643799448823355
pull ex make bitch mad,1,1,0.9596856134419953
pussy nigga sock doesnt knock,1,1,0.9619060617656338
rt jazsmin always ugly bitch dont like,1,1,0.9947020372000037
here thought dont valentine bc mean ugly bitch haha,1,1,0.9222568325326497
rt postprettypussy eat milk rt sbabylife gotta shape pussy lip tho postprettypussy whole wheat organic pussy,1,1,0.9912297337115192
dad bought brownie shake lovehim,0,0,0.046816547678299195
americanmirror praedor cop bitch slapped wanna b st thug got tm got dead see dont slap cop r law,1,1,0.9344439201327899
rt chellososa nigga gang jus tryna fit jus tryna get somebody ride fa em wit u nigga bitch,1,1,0.9953518609962229
poemsporn quote tweet favorite animalpussy,1,0,0.20014226330981416
rt pacino rt crucifixio fuck skinny bitch club nickiminaj anaconda httptcohqigecqna,1,1,0.9983833426419755
rt khloekardashian basic bitch wanted,1,1,0.9852173764209582
mexican bitch wanna speak fuckin language amp give attitude cant speak right as tf,1,1,0.9531709390477807
hope dis dont come severe shock use im colored,0,0,0.28747414296546536
peace faggot httptcoitx,1,1,0.9486961366878226
natlfascist waspnse jew white race traitor swept clean aryan race survive,1,0,0.30625927788081314
dead royceda word rt taxstone ya mom calling cop aint heard four day probably pussy,1,1,0.9588609900347677
capodaasshole alejandrobihhh lmaoooo beiber get hoe wet big bro im tryna tell,1,1,0.9110614158519301
chrishardardt pussy,1,1,0.9999980982180846
justwordsx dont favorite faggot,1,1,0.9757865567333571
donkey son bitch mother fucker,1,1,0.9298462165682969
easy congo rt sbabylife fuckin faggot rt humbltonbanks though eat lunch road frequently,1,1,0.8844847694593163
rt camxo rosaalbae playstation trash xbox better ya titty trash,1,0,0.2097532064646645
fuck ray rice someone crack bitch,1,1,0.9745907848417151
rihannas favorite thing white house visit president black httptcozvjuzjlr solidarity poking whiteynot wise,1,0,0.281790684483714
im wearing sweater ike degree house,0,0,0.19560480095952787
bindle momma aint raise hoe,1,1,0.974712170578777
thornton kantkeepahbytch love eating pussy lol never get full lol eat shit forever lol ever,1,1,0.9816518942869288
hannahclare im way gym already thx bitch,1,1,0.9892087170401664
talk like fag shit retarded thats cool scro lot tards living total kickass life,1,1,0.9828151268282446
little stupid as bitch aint fuckin wit chuuu,1,1,0.995133112556216
rt lildurk real fan wait want put trash like rapper signedtothestreets igo,0,0,0.1929388383722908
got bitch like im sosa hoe jewelery shinin like mop glo,1,1,0.9986366654296028
bout get breast reduction bitch way,1,1,0.9872757102168
realfortes grudge weirdosand bitch,1,1,0.9999999999997478
ready tell bitch shut da fuck lol,1,1,0.9964956178008902
laat zihni ozdil met rust jullie gemene trollen hoe durven jullie zijn mening twijfel te nemen zijn zegje wet enkuchkuch water,0,1,0.8289089978030105
first type bitch,1,1,0.9589230882846115
cant stand fag bitch like fucc get amp make money,1,1,0.9950387991875783
rt thatslutadrian ill bitch today,1,1,0.9114330881075628
bayjackson lol crew actual hoe,1,1,0.9002512865228499
get slow as way bitch,1,1,0.9942082003365674
female always tryna make nigga feel bad shit like bitch ima smoke weed happy day,1,1,0.9967552329769517
yall wake tf yall pussy summer time turn tf,1,1,0.9642984752196765
nicknamed lux coach k without would never heard duke lol charlie,0,0,0.05268199290758424
waymoflydenu jew lawyer doctor say nigga ran lolnope say shit like queer though,1,1,0.9647534902929458
pretend asshole callin woman bitch know love em lol,1,1,0.9593785309907663
stfu kenya u make sick lonely desperate bitch,1,1,0.9741254342664831
guy retarded,1,1,0.8880605984308986
rt lizardlicktowin cmchatlive cmchat u think hard forhick hopget major air time station cmchat w,0,0,0.2322945498327423
say number dont lie bitch im,1,1,0.9928761578894642
mlvassallo oh really fag gross aid infected sick fucker,1,1,0.8074087328178906
quan dino rt faggot as nigga aight man,1,1,0.9998042019680984
southcarolina full white trash,1,1,0.7620088759968813
rt keyanalatricee idk favoriting shit hoe bye,1,1,0.9884799473511816
rt rhiannamator who bitch stephanie,1,1,0.9999999932247903
rt pedroballout apeezybaby new year eve bitch like nye drunkinlove beyonce httpstcofsgawtkxn,1,1,0.9707005752438446
ever leave around yo bitch ima get stoned,1,1,0.9804742611654443
steveworksyou white conservative teabaggers make world go round please rulersstockboy,0,0,0.43604388461826743
since girl like argue sent bitch law school,1,1,0.909846862146285
yankee score dont matter spring training man,0,0,0.030740090535059755
nt hate bitch hate shot,1,1,0.9673887266329033
fucking hate ghetto girl swear bruh,1,1,0.8341115454293611
southsidevic let girl handcuff bed thinkin gon something freaky bitch went phone,1,1,0.9280884672036358
scientifically proven one cry least watching charlie st cloud,0,0,0.11436250709337144
rt nigeld rt joebudden wanna state record dont hoe httptcopcdslvkxy,1,1,0.8690598288355085
rt lht lmao bitch saw camera amp looked big screen n realized httpstcooojqabwfwj,1,1,0.8338686048678527
mrfayoh im proud wacko bird bout,0,0,0.09589569170932312
rell got paid million dollar eat nugget shit would u eat smash bitch,1,1,0.9856759463051958
itsmakepeace donno demz iz ima bout get white gurll ghetto ass find,1,1,0.7490245661784246
good morning hoe pimp,1,1,0.8818459049906191
thats still pussy,1,1,0.9987431914707051
rt imtrillasfuk girl know bitch like boyfriend,1,1,0.9956873872210272
republican arent racist america racist democrat dont play token negro card httptcoftcyhrag,0,0,0.40279614217752974
nochillpaz white kid favorite activity calling people nigger xbox fucking pet shooting school,1,1,0.9736430584651761
cant even away phone long karlie right crazy bitch,1,1,0.9273598303158688
therealcvl coryholmes faggot kbye,1,1,0.9992820903707699
adogg rt jbbarker snapchat got hacked hoe explaining httptcotworxrojei,1,1,0.985941706777178
molssyo one u drug youre still wrong currieburry hahahahahahah im bitch sometimes,1,1,0.9041240310916389
oomf get im chilling till da bitch hit,1,1,0.9339472122139671
rt salmeronbryan youre father every mexicannigger love hear,1,0,0.38317719474117373
rt menshumor one man trash another man girlfriend,1,0,0.15913056707916945
dude fell cuz looking bitch car,1,1,0.9605517520030058
tony blair equal bush bitch morningjoe,1,1,0.8832522437454026
hunnit hoe house amp fckn watch dog as kb ball ion see bih cause broke hell place goin broke jail,1,1,0.9178514410605264
